file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\SingleAttributes.java,guru.nidi.graphviz.attribute.SingleAttributes,applyTo/1[guru.nidi.graphviz.attribute.MapAttributes<? super F>],false,51,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\RankTest.java,guru.nidi.graphviz.attribute.RankTest,dir/0,false,34,3,4,0,4,1,5,3,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\RankTest.java,guru.nidi.graphviz.attribute.RankTest,sep/0,false,39,3,5,0,5,1,6,4,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\RankTest.java,guru.nidi.graphviz.attribute.RankTest,rank/0,false,29,3,4,0,4,1,5,3,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\RankTest.java,guru.nidi.graphviz.attribute.RankTest,combine/0,false,50,4,8,0,8,1,9,3,0,0,0,9,0,0,0,0,0,0,7,2,0,0,0,0,0,0,12,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\RankTest.java,guru.nidi.graphviz.attribute.RankTest,newRank/0,false,45,3,4,0,4,1,5,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\SvgSizeAdjuster.java,guru.nidi.graphviz.engine.SvgSizeAdjuster,withoutPrefix/1[java.lang.String],false,41,0,1,1,0,2,2,4,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,10,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\SvgSizeAdjuster.java,guru.nidi.graphviz.engine.SvgSizeAdjuster,"postProcess/3[guru.nidi.graphviz.engine.EngineResult,guru.nidi.graphviz.engine.Options,guru.nidi.graphviz.engine.ProcessOptions]",false,28,4,3,1,2,5,2,6,2,1,3,2,1,3,0,4,0,0,0,0,0,0,1,0,0,1,22,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\SvgSizeAdjuster.java,guru.nidi.graphviz.engine.SvgSizeAdjuster,"setScale/2[guru.nidi.graphviz.model.SvgSizeAnalyzer,double]",false,74,1,5,1,4,2,6,6,0,3,2,6,0,0,0,0,0,0,1,4,3,5,0,0,0,0,11,10,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\SvgSizeAdjuster.java,guru.nidi.graphviz.engine.SvgSizeAdjuster,"doPostProcess/3[java.lang.String,guru.nidi.graphviz.engine.ProcessOptions,boolean]",false,35,2,3,1,2,2,2,4,1,1,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\SvgSizeAdjuster.java,guru.nidi.graphviz.engine.SvgSizeAdjuster,"setSize/4[guru.nidi.graphviz.model.SvgSizeAnalyzer,int,int,double]",false,58,1,4,1,3,5,4,17,0,2,4,4,0,0,0,0,0,0,0,4,8,4,1,0,0,0,9,10,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\SvgSizeAdjuster.java,guru.nidi.graphviz.engine.SvgSizeAdjuster,"pointsToPixels/5[java.lang.String,double,int,int,double]",false,46,2,5,1,4,2,6,12,2,1,5,6,2,1,0,0,1,0,0,0,1,0,1,0,0,0,15,10,1,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\GraphvizV8Engine.java,guru.nidi.graphviz.engine.GraphvizV8Engine,GraphvizV8Engine/0,true,26,0,13,13,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\GraphvizV8Engine.java,guru.nidi.graphviz.engine.GraphvizV8Engine,GraphvizV8Engine/1[java.lang.String],true,30,3,3,1,2,2,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,18,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\FontTest.java,guru.nidi.graphviz.attribute.FontTest,size/0,false,31,3,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\FontTest.java,guru.nidi.graphviz.attribute.FontTest,name/0,false,26,3,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\attribute\FontTest.java,guru.nidi.graphviz.attribute.FontTest,config/0,false,36,3,3,0,3,1,4,3,0,0,0,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\GraphvizJdkEngine.java,guru.nidi.graphviz.engine.GraphvizJdkEngine,doInit/0,false,48,3,3,0,3,2,4,7,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\GraphvizJdkEngine.java,guru.nidi.graphviz.engine.GraphvizJdkEngine,tryGraal/0,false,39,2,2,1,1,2,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,10,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\GraphvizJdkEngine.java,guru.nidi.graphviz.engine.GraphvizJdkEngine,GraphvizJdkEngine/0,true,26,1,8,7,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,15,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\GraphvizJdkEngine.java,guru.nidi.graphviz.engine.GraphvizJdkEngine,newEngine/0,false,33,4,2,0,2,2,1,4,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,8,10,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-rough\src\main\java\guru\nidi\graphviz\rough\FillStyle.java,guru.nidi.graphviz.rough.FillStyle$ZigzagLine,gap/1[double],false,107,1,1,1,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-rough\src\main\java\guru\nidi\graphviz\rough\FillStyle.java,guru.nidi.graphviz.rough.FillStyle$ZigzagLine,width/1[double],false,97,1,1,1,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-rough\src\main\java\guru\nidi\graphviz\rough\FillStyle.java,guru.nidi.graphviz.rough.FillStyle$ZigzagLine,ZigzagLine/0,true,93,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-rough\src\main\java\guru\nidi\graphviz\rough\FillStyle.java,guru.nidi.graphviz.rough.FillStyle$ZigzagLine,size/1[double],false,112,1,1,1,0,1,1,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-rough\src\main\java\guru\nidi\graphviz\rough\FillStyle.java,guru.nidi.graphviz.rough.FillStyle$ZigzagLine,angle/1[double],false,102,1,1,1,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\ProcessOptions.java,guru.nidi.graphviz.engine.ProcessOptions,ProcessOptions/0,true,24,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\ProcessOptions.java,guru.nidi.graphviz.engine.ProcessOptions,scale/1[double],false,43,1,2,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\ProcessOptions.java,guru.nidi.graphviz.engine.ProcessOptions,"ProcessOptions/4[int,int,double,double]",true,28,0,4,4,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\ProcessOptions.java,guru.nidi.graphviz.engine.ProcessOptions,height/1[int],false,39,1,2,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\ProcessOptions.java,guru.nidi.graphviz.engine.ProcessOptions,dpi/1[double],false,47,1,3,2,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\engine\ProcessOptions.java,guru.nidi.graphviz.engine.ProcessOptions,width/1[int],false,35,1,2,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\CodeCoverage.java,guru.nidi.graphviz.CodeCoverage,coverage/0,false,29,3,0,0,0,1,7,4,0,1,0,7,0,0,0,0,0,0,5,15,1,0,0,0,0,0,9,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,start/0,false,62,5,7,0,7,2,12,21,0,5,0,12,0,0,0,0,1,0,4,2,3,0,2,0,0,3,21,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,cmdLineValue/0,false,43,3,2,0,2,1,3,4,0,1,0,3,1,1,0,0,0,0,3,0,1,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,cmdLineArgs/0,false,55,3,2,0,2,1,4,5,0,1,0,4,1,1,0,0,0,0,7,0,1,0,0,0,0,0,9,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,"map/2[java.lang.String,java.lang.String]",false,81,0,4,4,0,1,1,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,cmdLineValueSeparated/0,false,49,3,2,0,2,1,3,4,0,1,0,3,1,1,0,0,0,0,4,0,1,0,0,0,0,0,8,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,cmdLineIllegal/0,false,32,2,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\test\java\guru\nidi\graphviz\engine\GraphvizServerTest.java,guru.nidi.graphviz.engine.GraphvizServerTest,cmdLineSimple/0,false,37,3,2,0,2,1,3,4,0,1,0,3,1,1,0,0,0,0,3,0,1,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,toString/0,false,63,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,copy/1[int],false,33,1,3,2,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,getCol/0,false,58,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,"Position/3[java.lang.String,int,int]",true,27,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,lastChar/0,false,46,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,newChar/0,false,42,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,getLine/0,false,54,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,newLine/0,false,37,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,getName/0,false,50,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\parse\Position.java,guru.nidi.graphviz.parse.Position,Position/1[java.lang.String],true,23,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,"tail/2[double,double]",false,218,1,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,"Label/7[java.lang.String,boolean,boolean,boolean,boolean,guru.nidi.graphviz.attribute.Label.Justification,guru.nidi.graphviz.attribute.Label.Location]",true,50,3,7,7,0,1,0,8,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,isExternal/0,false,242,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,lines/1[java.lang.String[]],false,111,1,2,1,1,1,1,3,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,head/0,false,206,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,"head/2[double,double]",false,210,1,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,floating/0,false,226,1,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,graphName/0,false,83,1,2,1,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,headName/0,false,92,1,2,1,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,tail/0,false,214,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,html/1[java.lang.String],false,135,1,13,12,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,toString/0,false,295,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\graphviz-java\graphviz-java\src\main\java\guru\nidi\graphviz\attribute\Label.java,guru.nidi.graphviz.attribute.Label,markdown/1[java.lang.String],false,171,1,5,3,2,1,4,3,1,0,1,4,2,1,0,0,0,0,18,0,0,0,0,0,0,0,22,9,0,true
